Wert
514.75
649.75
897.5
1264.0
1833.5
2442.75
2700.5
2988.0
3013.75
2986.0
2991.25
2961.25
2811.0
2970.5
3030.25
2978.25
3021.75
3016.25
3026.25
2962.5
3015.75
3021.75
2855.75
3029.25
3018.0
2911.25
2753.5
2811.75
2972.5
2715.75
2965.75
2914.5
2820.25
2817.5
2027.75
1790.5
2464.75
2797.5
2523.25
2200.5
2267.75
2574.25
1519.5
2838.0
3001.75
2357.5
1760.5
1016.75
2100.0
1666.0
2065.25
2737.75
1659.75
1108.0
683.5
790.0
710.0
701.5
443.75
315.5
322.25
653.0
711.75
954.0
1295.0
1068.0
1367.75
1216.0
617.25
875.25
617.75
865.25
892.25
750.0
748.25
656.75
743.0
882.25
1107.75
897.0
837.75
709.25
351.75
441.25
815.75
622.5
1712.75
1395.75
2136.25
1976.5
2523.5
2424.5
807.75
-24.0
-24.75
-25.0
-24.5
-25.0
-25.0
-25.0
-25.5
-26.75
-27.0
-26.5
-26.75
-27.0
-27.5
-27.25
-27.5
-28.75
-27.5
-13.0
-33.25
-32.25
-28.0
-36.0
-28.25
-34.25
-34.5
-30.0
-38.0
-27.75
-34.5
-31.5
-27.75
-37.25
-30.5
-28.5
-38.0
192.25
806.75
587.75
167.75
26.0
144.25
103.0
265.25
648.25
705.75
1179.0
1293.75
1368.0
910.5
795.0
920.25
1051.0
1523.25
1490.0
1174.0
1553.0
1342.5
914.25
1124.75
900.75
731.25
474.75
395.25
451.75
743.75
1188.5
1211.5
1431.75
1475.0
1154.75
822.75
1336.5
2661.75
2569.0
2831.5
2990.0
2971.75
1798.5
-26.25
-25.0
-27.0
-25.25
-25.75
-24.25
-25.25
1277.75
3018.75
2990.0
3018.25
2982.25
2984.75
2971.75
2933.25
2924.75
2911.5
2988.0
2984.25
2972.0
2974.5
2915.0
2940.5
2922.75
83.0
-25.25
-25.25
-25.25
-24.25
-21.75
2238.25
2815.25
2846.0
2683.0
318.25
2002.0
1514.5
-24.5
-24.75
-24.0
-25.0
-24.5
-25.75
-24.5
-26.0
-25.0
-26.0
-26.25
-25.75
-26.75
-26.25
-27.25
-19.75
-14.25
-6.25
85.5
556.5
1138.5
1162.75
1558.0
1301.25
562.75
743.0
744.75
444.75
376.5
284.0
251.75
165.0
167.75
86.5
120.0
4.0
-24.5
-24.0
-24.0
-21.0
1106.0
1042.0
1229.0
1220.75
1519.0
2299.75
2437.0
2872.75
2455.0
2490.0
1556.25
1329.25
629.5
152.0
113.25
24.75
52.75
126.0
36.25
78.0
15.5
-25.0
-25.0
-25.0
-25.0
-25.5
-25.0
-25.75
-25.75
-26.0
-25.75
-26.0
-27.25
-30.0
-27.75
-27.25
-27.0
-27.0
-27.0
-28.75
-28.5
-27.25
-33.5
-35.0
-28.75
-37.25
-37.75
-27.0
1096.5
2959.5
2951.0
2980.75
2448.0
-26.25
-25.5
1731.25
2992.0
3009.75
2979.5
2976.5
2947.75
2958.0
2922.25
3000.0
2880.25
2780.75
2940.0
2895.75
2989.25
2977.5
2867.25
2789.5
1927.5
1413.75
2240.5
2363.75
2004.5
2347.0
2934.5
2957.0
2943.5
2834.5
2356.75
2576.5
2318.0
1743.0
1700.5
2304.75
2782.25
2684.5
2696.0
2417.25
2692.5
2727.25
2693.0
2758.0
2931.75
2969.5
2997.75
2963.75
2919.0
2931.5
2989.75
2989.75
2986.25
2980.0
2983.5
2966.75
2987.75
2988.25
2954.5
2997.0
2986.5
2971.25
2960.75
3001.75
2865.25
2901.0
2475.0
2169.75
1541.5
