kW
0,138333333
0,183333333
0,271333333
0,394666667
0,610666667
0,807333333
0,868
0,992333333
1,004666667
0,983666667
0,993333333
0,983333333
0,770666667
1,003666667
1,022666667
0,984666667
1,001666667
1,007
1,002333333
1,004
1,014
1,003333333
0,994666667
1,010666667
1,015
0,973666667
0,917666667
0,982333333
0,989
0,943333333
1,013333333
0,992333333
0,965666667
0,951666667
0,719666667
0,644666667
0,719666667
0,939
0,912333333
0,799
0,648666667
0,937333333
0,519333333
0,971
0,998666667
0,778333333
0,663
0,182666667
0,915333333
0,692
0,869333333
0,959
0,615333333
0,420666667
0,247333333
0,316666667
0,259666667
0,261333333
0,144666667
0,148
0,083333333
0,173666667
0,194333333
0,333
0,474333333
0,378333333
0,459666667
0,379666667
0,183666667
0,291333333
0,197666667
0,301666667
0,226
0,275333333
0,281666667
0,222
0,288333333
0,249666667
0,347
0,271333333
0,244
0,201333333
0,09
0,143666667
0,359
0,183333333
0,402333333
0,434333333
0,825666667
0,628
0,738333333
0,922666667
0,503
-0,008
-0,008333333
-0,008333333
-0,008
-0,008333333
-0,008333333
-0,008333333
-0,008666667
-0,008666667
-0,008666667
-0,008666667
-0,009
-0,009
-0,009333333
-0,009
-0,009333333
-0,009333333
-0,009
-0,003333333
-0,009333333
-0,012
-0,009333333
-0,012666667
-0,009333333
-0,011333333
-0,012666667
-0,010666667
-0,012666667
-0,009333333
-0,011333333
-0,010666667
-0,009333333
-0,012666667
-0,009333333
-0,009333333
-0,012666667
-0,009
0,289
0,260333333
0,053666667
-0,005
0,015
0,035
0,055333333
0,218
0,135
0,448666667
0,425666667
0,611
0,376333333
0,184666667
0,312666667
0,391
0,605666667
0,559333333
0,427
0,512
0,438
0,312333333
0,476333333
0,411666667
0,214666667
0,153333333
0,118333333
0,208666667
0,316666667
0,414666667
0,343666667
0,442333333
0,565
0,565333333
0,237
0,399666667
0,932
0,811666667
0,912666667
0,992
0,995666667
0,984333333
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,005666667
0,992666667
1,002333333
0,976
1,001666667
1,011333333
0,990666667
0,977
0,993
0,976333333
0,996
0,991333333
1,006333333
1,001666667
0,963333333
0,949666667
0,981666667
-0,009666667
-0,008333333
-0,008333333
-0,008333333
-0,008
-0,008333333
0,915
0,909
0,868
0,873
-0,010666667
0,806666667
0,973333333
-0,008333333
-0,008333333
-0,008
-0,008333333
-0,008
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,008666667
-0,008666667
-0,008666667
-0,009
-0,008666667
-0,009
-0,010666667
-0,003
-0,008
0,018666667
0,092
0,411
0,387666667
0,425333333
0,52
0,129666667
0,260333333
0,312
0,125333333
0,159
0,086333333
0,086333333
0,068
0,056333333
0,023666667
0,052
0,001333333
-0,008333333
-0,008
-0,008
-0,008
0,425333333
0,309666667
0,415
0,428
0,486
0,756333333
0,782
0,967333333
0,810666667
0,916666667
0,486666667
0,451666667
0,269
0,087666667
0,043
-0,001333333
0,016666667
0,021333333
0,037666667
0,008333333
0,007333333
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,008333333
-0,008666667
-0,008333333
-0,008666667
-0,008333333
-0,008666667
-0,008666667
-0,012333333
-0,009
-0,009
-0,009
-0,009
-0,009
-0,009333333
-0,010666667
-0,009
-0,010333333
-0,012666667
-0,010666667
-0,012666667
-0,012666667
-0,009
-0,012333333
0,99
1,003
0,991333333
0,978
-0,008666667
-0,008333333
0,331333333
0,998
0,995333333
1,002666667
0,986666667
0,963333333
0,994
0,986
0,998
0,990333333
0,979
0,993333333
0,955333333
1,002666667
0,997
0,828666667
0,995333333
0,671666667
0,400666667
0,805
0,739
0,986333333
0,694
0,978333333
0,998333333
0,999333333
0,862
0,941333333
0,877333333
0,606333333
0,826
0,636333333
0,703333333
0,959666667
0,815333333
0,913
0,778666667
0,943666667
0,987666667
0,825333333
0,898333333
0,994
0,964333333
1,001666667
0,991666667
0,993
0,985333333
0,987
0,984666667
1
0,994666667
0,999
0,993333333
1,000333333
0,995333333
0,983333333
0,991
0,997
0,966
0,991333333
0,999333333
0,947666667
0,951333333
0,916333333
0,758333333
0,545666667
0,308666667
0,106333333
0,117666667
0,078333333
0,090666667
0,141666667
0,207666667
0,370333333
0,422666667
0,533
0,507333333
0,544666667
0,563666667
0,662666667
0,663666667
0,694666667
0,996666667
0,995333333
0,922666667
0,993666667
0,949666667
0,989
0,962666667
0,843666667
0,845
0,924
0,972
0,996
0,982666667
1,002
0,993666667
1,000666667
0,972333333
0,991
0,961666667
0,997
0,998333333
0,943
0,928333333
0,605
0,920333333
0,842666667
0,92
0,419666667
0,613333333
0,355
0,443
0,553666667
0,380666667
0,121666667
-0,005
-0,009666667
-0,008666667
0,000666667
-0,008666667
-0,008666667
-0,009333333
-0,008666667
-0,009333333
0,038
0,176666667
0,331666667
0,656333333
0,656333333
0,684666667
0,670666667
0,526666667
0,498333333
0,521333333
0,674666667
0,459
0,619333333
0,651666667
0,341666667
0,065666667
0,076
0,106
0,068333333
0,137333333
0,248666667
0,26
0,417333333
0,538333333
0,683333333
0,637
0,808666667
0,915
0,768
0,793333333
0,786666667
0,679
0,583333333
0,552333333
0,398333333
0,347
0,472
0,327333333
0,032
0,024
0,033333333
0,063
0,045333333
0,064333333
0,093666667
0,089666667
0,074
0,132333333
0,320666667
0,302333333
0,512333333
0,566333333
0,391333333
0,296666667
0,190666667
0,172666667
0,195
0,204666667
0,210333333
0,184333333
0,165666667
0,176666667
0,096
0,031333333
0,003666667
-0,008666667
-0,008666667
-0,008666667
-0,008333333
-0,008666667
-0,009333333
-0,009666667
-0,008666667
-0,009666667
-0,008666667
-0,009666667
-0,009333333
-0,010666667
-0,008666667
-0,011
-0,009666667
-0,01
-0,008666667
-0,002666667
0,045
0,023
-0,007333333
-0,004333333
0,001
-0,003
-0,004
-0,001666667
-0,008666667
-0,011333333
-0,008666667
-0,010333333
-0,010666667
-0,009
-0,008666667
-0,009
-0,008666667
-0,008333333
-0,008666667
-0,01
-0,008666667
-0,01
-0,008666667
-0,009333333
-0,008666667
-0,010666667
-0,008666667
-0,009
-0,010666667
-0,008666667
-0,01
-0,01
0,051333333
0,110666667
0,174
0,135666667
0,126333333
0,178666667
0,125333333
0,097
0,028666667
0,009
-0,009
-0,008666667
-0,009
-0,009
-0,009333333
-0,008666667
-0,010333333
-0,008666667
-0,008666667
-0,01
-0,008666667
-0,009
-0,008666667
-0,008666667
-0,008666667
-0,008666667
