P in kW
1516.8
1934.4
2629.6
3517.596
4337.692
4021.708
4729.144
4730.508
4525.924
4559.068
4450.208
4339.396
4367.532
3991.336
3670.012
3742.4
3400
3252
2776.8
2450.4
2493.6
2277.6
2128.8
2371.2
1848
2119.2
2868
4206.004
4543.216
4825.496
4751.256
4807.316
4676.688
5319.892
4860.212
4469.204
3948.612
3500.064
3167.976
3112
3330.4
3044.8
2624.8
2443.2
2434.4
2391.2
2298.4
2284
1998.4
2233.6
2730.4
3738.212
4587.052
4640.92
4216.38
4084.068
3682.904
4890.936
4513.532
4424.472
4097.156
3459.548
3416.156
3433.6
3235.2
3352
2710.4
2589.6
2401.6
2281.6
2325.6
2296
2020
2227.2
2832.8
4261.184
5483.384
4667.836
4354.2
4243.132
4232.116
4924.808
4831.224
4190.064
4058.268
3704.24
3180.096
3249.6
3025.6
2833.6
2242.4
2155.2
2108
1984.8
2037.6
2048.8
1907.2
2113.6
2829.6
4035.38
4714.032
4418.452
4171.336
4087.312
3474.656
3530.072
3272.264
3029.364
2789.6
2365.404
2631.388
2196
2312
2388
2109.6
1845.6
1857.6
1944
1723.2
1672.8
1651.2
1699.2
1852.8
2018.124
1892.728
1674.3
1491.936
1475.948
1349.308
1505.684
1588.944
1348.952
1725.212
1284.32
1804.924
1849.6
1670.4
1987.2
1765.6
1580.8
1792.8
1604
1528
1730.4
1395.2
1255.2
1208
1180.68
1025.288
892.488
727.78
706.952
652.78
548.02
590.756
721.112
748.156
839.704
1007.728
1072.8
1272
1396.8
1428
1440
1593.6
1564.8
1502.4
1564.8
1857.6
2563.2
3607.2
4252.424
4016.556
4055.648
4167.472
3871.164
3948.62
3815.072
3466.348
3753.064
3451.568
2857.624
2513.88
2635.2
2864.8
2468
2383.2
2358.4
2232
2214.4
2121.6
1951.2
2116.8
2724
4274.64
5098.016
4233.52
4217.852
3921.768
3457.376
4318.672
4129.404
3935.576
3590.928
3250.424
2746.676
2585.792
2582.4
2788
2419.2
2349.6
2112
2139.2
2133.6
2018.4
2020
2154.4
2569.6
3696.396
4624.256
4190.116
4186.644
4015.044
3880.816
4016.848
4279.744
3861.392
3532.74
3175.672
3237.748
2978.268
2978.044
2966.4
2272
2352.8
2149.6
2164.8
2076.8
2024.8
1997.6
2149.6
2717.6
4309.392
4921.144
3969.308
4455.552
4112.796
3895.744
4409.116
4377.072
4195.264
3920.804
3795.712
3334.788
2935.056
3172.8
2804.8
2510.4
2238.4
2258.4
2023.2
2074.4
2228
1819.2
1968.8
2836
4266.4
4394.76
4135.028
4910.568
4911.78
4896.196
4939.156
4398.616
3979.532
3940.012
3282.152
2481.964
2725.716
2360.8
2403.2
2027.2
2086.4
1967.2
1977.6
1874.4
1944
1623.2
1787.2
1922.4
2268.508
2248.644
2041.408
1831.876
2189.408
1813.732
1817.664
1662.344
1542.7
1708.144
1326.9
1378.968
1605.572
1550.596
1716
1494.4
1575.2
1606.4
1552.8
1424.8
1525.6
1355.2
1224.8
1233.6
1181.504
1047.244
925.06
836.084
732.232
697.972
674.352
695.928
661.848
917.012
807.664
863.16
1040.508
1091.864
1289.6
1464
1528.8
1681.6
1816.8
1897.6
1813.6
1776.8
1953.6
2701.6
3793.148
3904.856
3989.44
4182.644
4110.004
4118.304
3500.492
4398.584
4032.532
4121.244
3642.012
3037.204
2739.688
2620.644
2681.6
2236.8
2274.4
2240.8
2140.8
2126.4
1932
1901.6
2004
2620.8
3451.2
3622.436
4137.044
4329.86
4416.496
3929.68
3584.592
3437.476
3635.2
4194.06
3498.768
2764.772
2748.84
2295.2
2554.4
2456.8
2500.8
2498.4
2273.6
1951.2
2159.2
1952.8
2108
2676
4037.652
4379.196
4165.748
4138.352
3729.604
3210.632
3245.352
3989.112
3770.676
3224.112
2946.024
2812.336
2606.864
2308.196
2758.4
2594.4
2394.4
2480.8
2460
2192
2449.6
2114.4
2267.2
2748.8
3911.012
4290.32
4147.512
4627.316
4461.684
4379.564
4455.252
4369.92
4268.78
4212.096
3781.852
3967.948
3016.768
2741.496
3035.2
2738.4
2580
2503.2
2368.8
2128.8
2032.8
1956
2215.2
2949.6
4119.896
4465.096
4777.004
4446.088
4446.216
4072.54
4236.82
3713.948
3655.352
3057.396
2834.824
3124.416
2793.964
2682.796
2647.2
2273.6
2028
1992
1888.8
1924.8
1900.8
1670.4
1759.2
1975.2
2522.552
2494.6
2052.576
1789.156
1722.604
1856.112
1685.968
1698.532
1474.612
1486.244
1508.228
1448.676
1696.808
1620.456
1881.6
1752
1670.4
1807.2
1728
1636.8
1677.6
1480.8
1363.2
1368
1321.792
1207.796
1145.64
1027.384
813.352
742.308
712.2
801.98
671.976
843.3
914.66
1017.112
1105.168
1184.396
1355.2
1420.8
1506.4
1497.6
1500.8
1516.8
1512
1557.6
1854.4
2635.2
3424.92
3471.788
3672.436
3632.14
3581.144
3646.696
3453.144
3407.416
3162.38
3388.544
2246.376
2607.132
2405.772
2375.032
2568
2393.6
2078.4
2367.2
2184.8
2028.8
2030.4
1785.6
2020
2832.8
4473.196
4753.972
4830.488
4270.5
4296.768
4383.784
4001.172
4036.884
4091.468
3558.34
2912.788
2883.524
2699.46
2675.848
2444.8
2212.8
2232.8
2171.2
2155.2
2000
1993.6
1943.2
2229.6
2785.6
4147.628
4176.136
4104.252
4547.644
4422.316
3969.912
4071.356
3928.116
3847.044
3447.88
3153.464
2659.728
2624.3
2567.056
2296
2456
2080.8
2006.4
2042.4
1867.2
1860.8
1696
1989.6
2678.4
3879.3
3945.576
4094.764
4224.46
4066.664
3579.944
3322.92
3653.412
3058.972
2296.432
2284.908
1701.62
1674.084
1964.252
1797.6
1948.8
1680
1742.4
1665.6
1561.6
1351.2
1309.6
1345.6
1308
1218.032
1039.728
873.528
790.988
678.032
582.044
605.676
569.184
640.34
690.576
731.792
843.028
971.744
1056.784
1148
1140
1063.2
1035.2
1063.2
1066.4
1064
1052
1231.2
1406.4
1755.212
1438.16
1088.416
1238.628
1176.98
1058.38
1035.864
863.752
908.732
1048.792
935.64
1308.336
1379.624
1454.616
1653.6
1500
1414.4
1423.2
1275.2
1080.8
1118.4
1124
996.8
1023.2
956.78
794.924
671.632
597.448
456.156
427.796
378.352
400.784
406.72
476.132
590.364
682.832
793.364
880.496
1073.6
1036.8
1000.8
1056.8
999.2
1011.2
1049.6
1044
1046.4
1092.8
1010.072
880.736
717.236
594.604
507.688
425.732
443.532
461.064
451.94
625.988
804.576
842.032
811.396
955.764
1092
1077.6
1197.6
1225.6
1176.8
1236
1202.4
1294.4
1610.4
2280.8
3601.408
3804.692
3456.588
3676.14
3714.496
3695.84
3562.136
3350.404
3228.128
3234.964
2341.864
1971.932
2058.06
1862.476
2083.2
2002.4
1948
1928.8
1731.2
1746.4
1661.6
1584.8
1797.6
2392
3713.26
3596.796
3481.72
3403.792
3338.988
3615.78
3549.736
3418.832
3218.028
3159.692
2250.596
2054.132
1918.424
2006.148
2157.6
2252
1991.2
2008
1756
1826.4
1920
1733.6
1843.2
2476.8
3831.392
3628.08
3464.08
3853.508
3706.104
3676.812
3426.02
3655.74
3597.864
3040.332
2854.988
2541.172
2410.436
2332.448
2500.8
2280
2182.4
2181.6
1873.6
1824.8
1991.2
1665.6
1828.8
2349.6
3474.156
3625.44
3773.928
3751.156
3678.808
3866.508
4274.012
3993.772
3630.688
3301.632
2644.192
2258.008
2207.272
2077.38
2219.2
2057.6
2035.2
1945.6
1956.8
1920
1717.6
1553.6
1586.4
1767.2
2221.784
2080.716
1916.66
2050.392
1501.928
1345.084
1536.796
1086.408
1168.4
1443.356
1321.18
1465.908
1389.472
1409.6
1645.6
1481.6
1268.8
1291.2
1259.2
1293.6
1305.6
1084
1032.8
1040.8
984.912
869.812
939.668
871.328
728.312
819.976
727.86
864.468
449.86
549.756
533.348
695.36
818.896
926.18
1123.2
1164
1370.4
1386.4
1300.8
1383.2
1372.8
1529.6
1784
2553.6
3651.536
4056.632
3687.348
4204.936
4084.496
3970.296
3997.492
3972.824
3727.808
3417.608
3122.824
2771.944
2494.464
2311.792
2601.6
2193.6
1884.8
1856.8
1851.2
1783.2
1957.6
1755.2
1942.4
2508
3754.148
3583.624
3748.532
4029.428
3915.584
3642.248
3892.512
3247.7
3411.004
3383.888
2391.7
2016.416
1893.048
2044.196
2064.8
1968
2167.2
1813.6
1624.8
1491.2
1504
1596.8
1532.8
1433.6
1378.36
1252.576
1066.316
936.996
869.052
651.912
845.124
840.224
792.18
642.944
697.74
812.912
890.68
1021.196
1146.4
1238.4
1349.6
1444.8
1434.4
1353.6
1442.4
1463.2
1732.8
2365.6
3278.16
4170.712
3653.296
3572.94
3817.376
3048.24
3763.316
3788.756
2849.98
2506.648
2198.652
2068.612
2270.008
2185.692
2284
1958.4
1943.2
1884
1648
1645.6
1640.8
1632.8
1791.2
2364
3257.104
3959.404
3903.496
4013.7
3767.272
3553.128
3518.708
2739.864
2422.084
2255.82
2219.588
2102.864
1879.672
1913.552
1977.6
1910.4
1869.6
1744.8
1653.6
